date,item,sales,year,month,wk_num,wk_day_numb,forecast
2014-01-27,22,33.0,2014,1,5,0,
2014-01-28,22,54.0,2014,1,5,1,
2014-01-29,22,50.0,2014,1,5,2,
2014-01-30,22,34.0,2014,1,5,3,
2014-01-31,22,47.0,2014,1,5,4,
2014-02-01,22,50.0,2014,2,5,5,
2014-02-02,22,66.0,2014,2,5,6,
2014-02-03,22,46.0,2014,2,6,0,
2014-02-04,22,49.0,2014,2,6,1,
2014-02-05,22,47.0,2014,2,6,2,
2014-02-06,22,52.0,2014,2,6,3,
2014-02-07,22,60.0,2014,2,6,4,
2014-02-08,22,45.0,2014,2,6,5,
2014-02-09,22,60.0,2014,2,6,6,
2014-02-10,22,43.0,2014,2,7,0,
2014-02-11,22,56.0,2014,2,7,1,
2014-02-12,22,38.0,2014,2,7,2,
2014-02-13,22,52.0,2014,2,7,3,
2014-02-14,22,49.0,2014,2,7,4,
2014-02-15,22,66.0,2014,2,7,5,
2014-02-16,22,65.0,2014,2,7,6,
2014-02-17,22,37.0,2014,2,8,0,
2014-02-18,22,53.0,2014,2,8,1,
2014-02-19,22,54.0,2014,2,8,2,
2014-02-20,22,53.0,2014,2,8,3,
2014-02-21,22,61.0,2014,2,8,4,
2014-02-22,22,70.0,2014,2,8,5,
2014-02-23,22,54.0,2014,2,8,6,
2014-02-24,22,32.0,2014,2,9,0,
2014-02-25,22,60.0,2014,2,9,1,
2014-02-26,22,61.0,2014,2,9,2,
2014-02-27,22,54.0,2014,2,9,3,
2014-02-28,22,44.0,2014,2,9,4,
2014-03-01,22,60.0,2014,3,9,5,
2014-03-02,22,71.0,2014,3,9,6,
2014-03-03,22,45.0,2014,3,10,0,
2014-03-04,22,52.0,2014,3,10,1,
2014-03-05,22,70.0,2014,3,10,2,
2014-03-06,22,58.0,2014,3,10,3,
2014-03-07,22,70.0,2014,3,10,4,
2014-03-08,22,76.0,2014,3,10,5,
2014-03-09,22,87.0,2014,3,10,6,
2014-03-10,22,49.0,2014,3,11,0,
2014-03-11,22,56.0,2014,3,11,1,
2014-03-12,22,73.0,2014,3,11,2,
2014-03-13,22,76.0,2014,3,11,3,
2014-03-14,22,70.0,2014,3,11,4,
2014-03-15,22,63.0,2014,3,11,5,
2014-03-16,22,77.0,2014,3,11,6,
2014-03-17,22,53.0,2014,3,12,0,
2014-03-18,22,75.0,2014,3,12,1,
2014-03-19,22,62.0,2014,3,12,2,
2014-03-20,22,53.0,2014,3,12,3,
2014-03-21,22,67.0,2014,3,12,4,
2014-03-22,22,63.0,2014,3,12,5,
2014-03-23,22,71.0,2014,3,12,6,
2014-03-24,22,42.0,2014,3,13,0,
2014-03-25,22,69.0,2014,3,13,1,
2014-03-26,22,55.0,2014,3,13,2,
2014-03-27,22,51.0,2014,3,13,3,
2014-03-28,22,68.0,2014,3,13,4,
2014-03-29,22,81.0,2014,3,13,5,
2014-03-30,22,74.0,2014,3,13,6,
2014-03-31,22,64.0,2014,3,14,0,
2014-04-01,22,66.0,2014,4,14,1,
2014-04-02,22,79.0,2014,4,14,2,
2014-04-03,22,67.0,2014,4,14,3,
2014-04-04,22,82.0,2014,4,14,4,
2014-04-05,22,72.0,2014,4,14,5,
2014-04-06,22,94.0,2014,4,14,6,
2014-04-07,22,52.0,2014,4,15,0,
2014-04-08,22,65.0,2014,4,15,1,
2014-04-09,22,75.0,2014,4,15,2,
2014-04-10,22,79.0,2014,4,15,3,
2014-04-11,22,86.0,2014,4,15,4,
2014-04-12,22,90.0,2014,4,15,5,
2014-04-13,22,80.0,2014,4,15,6,
2014-04-14,22,47.0,2014,4,16,0,
2014-04-15,22,84.0,2014,4,16,1,
2014-04-16,22,83.0,2014,4,16,2,
2014-04-17,22,76.0,2014,4,16,3,
2014-04-18,22,65.0,2014,4,16,4,
2014-04-19,22,77.0,2014,4,16,5,
2014-04-20,22,96.0,2014,4,16,6,
2014-04-21,22,62.0,2014,4,17,0,
2014-04-22,22,77.0,2014,4,17,1,
2014-04-23,22,75.0,2014,4,17,2,
2014-04-24,22,72.0,2014,4,17,3,
2014-04-25,22,70.0,2014,4,17,4,
2014-04-26,22,74.0,2014,4,17,5,
2014-04-27,22,79.0,2014,4,17,6,
2014-04-28,22,67.0,2014,4,18,0,
2014-04-29,22,62.0,2014,4,18,1,
2014-04-30,22,75.0,2014,4,18,2,
2014-05-01,22,86.0,2014,5,18,3,
2014-05-02,22,80.0,2014,5,18,4,
2014-05-03,22,89.0,2014,5,18,5,
2014-05-04,22,86.0,2014,5,18,6,
2014-05-05,22,64.0,2014,5,19,0,
2014-05-06,22,89.0,2014,5,19,1,
2014-05-07,22,74.0,2014,5,19,2,
2014-05-08,22,74.0,2014,5,19,3,
2014-05-09,22,97.0,2014,5,19,4,
2014-05-10,22,68.0,2014,5,19,5,
2014-05-11,22,82.0,2014,5,19,6,
2014-05-12,22,50.0,2014,5,20,0,
2014-05-13,22,71.0,2014,5,20,1,
2014-05-14,22,77.0,2014,5,20,2,
2014-05-15,22,95.0,2014,5,20,3,
2014-05-16,22,99.0,2014,5,20,4,
2014-05-17,22,76.0,2014,5,20,5,
2014-05-18,22,87.0,2014,5,20,6,
2014-05-19,22,54.0,2014,5,21,0,
2014-05-20,22,64.0,2014,5,21,1,
2014-05-21,22,81.0,2014,5,21,2,
2014-05-22,22,75.0,2014,5,21,3,
2014-05-23,22,86.0,2014,5,21,4,
2014-05-24,22,87.0,2014,5,21,5,
2014-05-25,22,103.0,2014,5,21,6,
2014-05-26,22,52.0,2014,5,22,0,
2014-05-27,22,70.0,2014,5,22,1,
2014-05-28,22,82.0,2014,5,22,2,
2014-05-29,22,82.0,2014,5,22,3,
2014-05-30,22,79.0,2014,5,22,4,
2014-05-31,22,80.0,2014,5,22,5,
2014-06-01,22,107.0,2014,6,22,6,
2014-06-02,22,68.0,2014,6,23,0,
2014-06-03,22,71.0,2014,6,23,1,
2014-06-04,22,70.0,2014,6,23,2,
2014-06-05,22,68.0,2014,6,23,3,
2014-06-06,22,96.0,2014,6,23,4,
2014-06-07,22,102.0,2014,6,23,5,
2014-06-08,22,100.0,2014,6,23,6,
2014-06-09,22,53.0,2014,6,24,0,
2014-06-10,22,101.0,2014,6,24,1,
2014-06-11,22,73.0,2014,6,24,2,
2014-06-12,22,74.0,2014,6,24,3,
2014-06-13,22,91.0,2014,6,24,4,
2014-06-14,22,98.0,2014,6,24,5,
2014-06-15,22,102.0,2014,6,24,6,
2014-06-16,22,80.0,2014,6,25,0,
2014-06-17,22,72.0,2014,6,25,1,
2014-06-18,22,84.0,2014,6,25,2,
2014-06-19,22,72.0,2014,6,25,3,
2014-06-20,22,76.0,2014,6,25,4,
2014-06-21,22,90.0,2014,6,25,5,
2014-06-22,22,107.0,2014,6,25,6,
2014-06-23,22,70.0,2014,6,26,0,
2014-06-24,22,72.0,2014,6,26,1,
2014-06-25,22,78.0,2014,6,26,2,
2014-06-26,22,78.0,2014,6,26,3,
2014-06-27,22,74.0,2014,6,26,4,
2014-06-28,22,106.0,2014,6,26,5,
2014-06-29,22,110.0,2014,6,26,6,
2014-06-30,22,76.0,2014,6,27,0,
2014-07-01,22,63.0,2014,7,27,1,
2014-07-02,22,93.0,2014,7,27,2,
2014-07-03,22,108.0,2014,7,27,3,
2014-07-04,22,88.0,2014,7,27,4,
2014-07-05,22,101.0,2014,7,27,5,
2014-07-06,22,94.0,2014,7,27,6,
2014-07-07,22,61.0,2014,7,28,0,
2014-07-08,22,88.0,2014,7,28,1,
2014-07-09,22,72.0,2014,7,28,2,
2014-07-10,22,83.0,2014,7,28,3,
2014-07-11,22,86.0,2014,7,28,4,
2014-07-12,22,109.0,2014,7,28,5,
2014-07-13,22,121.0,2014,7,28,6,
2014-07-14,22,75.0,2014,7,29,0,
2014-07-15,22,67.0,2014,7,29,1,
2014-07-16,22,81.0,2014,7,29,2,
2014-07-17,22,87.0,2014,7,29,3,
2014-07-18,22,108.0,2014,7,29,4,
2014-07-19,22,100.0,2014,7,29,5,
2014-07-20,22,84.0,2014,7,29,6,
2014-07-21,22,69.0,2014,7,30,0,
2014-07-22,22,79.0,2014,7,30,1,
2014-07-23,22,92.0,2014,7,30,2,
2014-07-24,22,73.0,2014,7,30,3,
2014-07-25,22,110.0,2014,7,30,4,
2014-07-26,22,116.0,2014,7,30,5,
2014-07-27,22,120.0,2014,7,30,6,
2014-07-28,22,86.0,2014,7,31,0,
2014-07-29,22,84.0,2014,7,31,1,
2014-07-30,22,106.0,2014,7,31,2,
2014-07-31,22,84.0,2014,7,31,3,
2014-08-01,22,64.0,2014,8,31,4,
2014-08-02,22,92.0,2014,8,31,5,
2014-08-03,22,91.0,2014,8,31,6,
2014-08-04,22,59.0,2014,8,32,0,
2014-08-05,22,65.0,2014,8,32,1,
2014-08-06,22,88.0,2014,8,32,2,
2014-08-07,22,91.0,2014,8,32,3,
2014-08-08,22,87.0,2014,8,32,4,
2014-08-09,22,95.0,2014,8,32,5,
2014-08-10,22,98.0,2014,8,32,6,
2014-08-11,22,67.0,2014,8,33,0,
2014-08-12,22,65.0,2014,8,33,1,
2014-08-13,22,78.0,2014,8,33,2,
2014-08-14,22,65.0,2014,8,33,3,
2014-08-15,22,83.0,2014,8,33,4,
2014-08-16,22,80.0,2014,8,33,5,
2014-08-17,22,85.0,2014,8,33,6,
2014-08-18,22,60.0,2014,8,34,0,
2014-08-19,22,55.0,2014,8,34,1,
2014-08-20,22,59.0,2014,8,34,2,
2014-08-21,22,85.0,2014,8,34,3,
2014-08-22,22,86.0,2014,8,34,4,
2014-08-23,22,81.0,2014,8,34,5,
2014-08-24,22,94.0,2014,8,34,6,
2014-08-25,22,59.0,2014,8,35,0,
2014-08-26,22,67.0,2014,8,35,1,
2014-08-27,22,72.0,2014,8,35,2,
2014-08-28,22,65.0,2014,8,35,3,
2014-08-29,22,86.0,2014,8,35,4,
2014-08-30,22,96.0,2014,8,35,5,
2014-08-31,22,96.0,2014,8,35,6,
2014-09-01,22,60.0,2014,9,36,0,
2014-09-02,22,66.0,2014,9,36,1,
2014-09-03,22,55.0,2014,9,36,2,
2014-09-04,22,72.0,2014,9,36,3,
2014-09-05,22,70.0,2014,9,36,4,
2014-09-06,22,80.0,2014,9,36,5,
2014-09-07,22,96.0,2014,9,36,6,
2014-09-08,22,57.0,2014,9,37,0,
2014-09-09,22,57.0,2014,9,37,1,
2014-09-10,22,71.0,2014,9,37,2,
2014-09-11,22,59.0,2014,9,37,3,
2014-09-12,22,80.0,2014,9,37,4,
2014-09-13,22,68.0,2014,9,37,5,
2014-09-14,22,83.0,2014,9,37,6,
2014-09-15,22,61.0,2014,9,38,0,
2014-09-16,22,88.0,2014,9,38,1,
2014-09-17,22,84.0,2014,9,38,2,
2014-09-18,22,62.0,2014,9,38,3,
2014-09-19,22,82.0,2014,9,38,4,
2014-09-20,22,69.0,2014,9,38,5,
2014-09-21,22,107.0,2014,9,38,6,
2014-09-22,22,63.0,2014,9,39,0,
2014-09-23,22,60.0,2014,9,39,1,
2014-09-24,22,80.0,2014,9,39,2,
2014-09-25,22,91.0,2014,9,39,3,
2014-09-26,22,70.0,2014,9,39,4,
2014-09-27,22,96.0,2014,9,39,5,
2014-09-28,22,97.0,2014,9,39,6,
2014-09-29,22,52.0,2014,9,40,0,
2014-09-30,22,65.0,2014,9,40,1,
2014-10-01,22,64.0,2014,10,40,2,
2014-10-02,22,55.0,2014,10,40,3,
2014-10-03,22,71.0,2014,10,40,4,
2014-10-04,22,80.0,2014,10,40,5,
2014-10-05,22,86.0,2014,10,40,6,
2014-10-06,22,51.0,2014,10,41,0,
2014-10-07,22,67.0,2014,10,41,1,
2014-10-08,22,56.0,2014,10,41,2,
2014-10-09,22,75.0,2014,10,41,3,
2014-10-10,22,63.0,2014,10,41,4,
2014-10-11,22,75.0,2014,10,41,5,
2014-10-12,22,98.0,2014,10,41,6,
2014-10-13,22,48.0,2014,10,42,0,
2014-10-14,22,66.0,2014,10,42,1,
2014-10-15,22,79.0,2014,10,42,2,
2014-10-16,22,72.0,2014,10,42,3,
2014-10-17,22,65.0,2014,10,42,4,
2014-10-18,22,72.0,2014,10,42,5,
2014-10-19,22,89.0,2014,10,42,6,
2014-10-20,22,42.0,2014,10,43,0,
2014-10-21,22,70.0,2014,10,43,1,
2014-10-22,22,55.0,2014,10,43,2,
2014-10-23,22,59.0,2014,10,43,3,
2014-10-24,22,77.0,2014,10,43,4,
2014-10-25,22,84.0,2014,10,43,5,
2014-10-26,22,71.0,2014,10,43,6,
2014-10-27,22,58.0,2014,10,44,0,
2014-10-28,22,70.0,2014,10,44,1,
2014-10-29,22,66.0,2014,10,44,2,
2014-10-30,22,74.0,2014,10,44,3,
2014-10-31,22,52.0,2014,10,44,4,
2014-11-01,22,70.0,2014,11,44,5,
2014-11-02,22,93.0,2014,11,44,6,
2014-11-03,22,67.0,2014,11,45,0,
2014-11-04,22,70.0,2014,11,45,1,
2014-11-05,22,67.0,2014,11,45,2,
2014-11-06,22,78.0,2014,11,45,3,
2014-11-07,22,81.0,2014,11,45,4,
2014-11-08,22,96.0,2014,11,45,5,
2014-11-09,22,91.0,2014,11,45,6,
2014-11-10,22,59.0,2014,11,46,0,
2014-11-11,22,76.0,2014,11,46,1,
2014-11-12,22,64.0,2014,11,46,2,
2014-11-13,22,66.0,2014,11,46,3,
2014-11-14,22,67.0,2014,11,46,4,
2014-11-15,22,89.0,2014,11,46,5,
2014-11-16,22,83.0,2014,11,46,6,
2014-11-17,22,53.0,2014,11,47,0,
2014-11-18,22,67.0,2014,11,47,1,
2014-11-19,22,62.0,2014,11,47,2,
2014-11-20,22,71.0,2014,11,47,3,
2014-11-21,22,69.0,2014,11,47,4,
2014-11-22,22,86.0,2014,11,47,5,
2014-11-23,22,75.0,2014,11,47,6,
2014-11-24,22,51.0,2014,11,48,0,
2014-11-25,22,76.0,2014,11,48,1,
2014-11-26,22,55.0,2014,11,48,2,
2014-11-27,22,76.0,2014,11,48,3,
2014-11-28,22,68.0,2014,11,48,4,
2014-11-29,22,60.0,2014,11,48,5,
2014-11-30,22,91.0,2014,11,48,6,
2014-12-01,22,44.0,2014,12,49,0,
2014-12-02,22,39.0,2014,12,49,1,
2014-12-03,22,46.0,2014,12,49,2,
2014-12-04,22,57.0,2014,12,49,3,
2014-12-05,22,54.0,2014,12,49,4,
2014-12-06,22,55.0,2014,12,49,5,
2014-12-07,22,67.0,2014,12,49,6,
2014-12-08,22,40.0,2014,12,50,0,
2014-12-09,22,59.0,2014,12,50,1,
2014-12-10,22,44.0,2014,12,50,2,
2014-12-11,22,44.0,2014,12,50,3,
2014-12-12,22,46.0,2014,12,50,4,
2014-12-13,22,62.0,2014,12,50,5,
2014-12-14,22,50.0,2014,12,50,6,
2014-12-15,22,43.0,2014,12,51,0,
2014-12-16,22,46.0,2014,12,51,1,
2014-12-17,22,42.0,2014,12,51,2,
2014-12-18,22,46.0,2014,12,51,3,
2014-12-19,22,47.0,2014,12,51,4,
2014-12-20,22,61.0,2014,12,51,5,
2014-12-21,22,96.0,2014,12,51,6,
2014-12-22,22,50.0,2014,12,52,0,
2014-12-23,22,50.0,2014,12,52,1,
2014-12-24,22,46.0,2014,12,52,2,
2014-12-25,22,54.0,2014,12,52,3,
2014-12-26,22,52.0,2014,12,52,4,
2014-12-27,22,48.0,2014,12,52,5,
2014-12-28,22,59.0,2014,12,52,6,
2014-12-29,22,45.0,2014,12,1,0,
2014-12-30,22,45.0,2014,12,1,1,
2014-12-31,22,46.0,2014,12,1,2,
2015-01-01,22,54.0,2015,1,1,3,
2015-01-02,22,64.0,2015,1,1,4,
2015-01-03,22,47.0,2015,1,1,5,
2015-01-04,22,56.0,2015,1,1,6,
2015-01-05,22,40.0,2015,1,2,0,
2015-01-06,22,43.0,2015,1,2,1,
2015-01-07,22,45.0,2015,1,2,2,
2015-01-08,22,37.0,2015,1,2,3,
2015-01-09,22,43.0,2015,1,2,4,
2015-01-10,22,57.0,2015,1,2,5,
2015-01-11,22,61.0,2015,1,2,6,
2015-01-12,22,45.0,2015,1,3,0,
2015-01-13,22,50.0,2015,1,3,1,
2015-01-14,22,46.0,2015,1,3,2,
2015-01-15,22,50.0,2015,1,3,3,
2015-01-16,22,61.0,2015,1,3,4,
2015-01-17,22,60.0,2015,1,3,5,
2015-01-18,22,54.0,2015,1,3,6,
2015-01-19,22,43.0,2015,1,4,0,
2015-01-20,22,37.0,2015,1,4,1,
2015-01-21,22,43.0,2015,1,4,2,
2015-01-22,22,54.0,2015,1,4,3,
2015-01-23,22,48.0,2015,1,4,4,
2015-01-24,22,53.0,2015,1,4,5,
2015-01-25,22,63.0,2015,1,4,6,
2015-01-26,22,34.0,2015,1,5,0,
2015-01-27,22,52.0,2015,1,5,1,
2015-01-28,22,41.0,2015,1,5,2,
2015-01-29,22,59.0,2015,1,5,3,
2015-01-30,22,44.0,2015,1,5,4,
2015-01-31,22,59.0,2015,1,5,5,
2015-02-01,22,69.0,2015,2,5,6,
2015-02-02,22,39.0,2015,2,6,0,
2015-02-03,22,49.0,2015,2,6,1,
2015-02-04,22,61.0,2015,2,6,2,
2015-02-05,22,57.0,2015,2,6,3,
2015-02-06,22,64.0,2015,2,6,4,
2015-02-07,22,58.0,2015,2,6,5,
2015-02-08,22,67.0,2015,2,6,6,
2015-02-09,22,42.0,2015,2,7,0,
2015-02-10,22,49.0,2015,2,7,1,
2015-02-11,22,60.0,2015,2,7,2,
2015-02-12,22,53.0,2015,2,7,3,
2015-02-13,22,63.0,2015,2,7,4,
2015-02-14,22,55.0,2015,2,7,5,
2015-02-15,22,66.0,2015,2,7,6,
2015-02-16,22,43.0,2015,2,8,0,
2015-02-17,22,57.0,2015,2,8,1,
2015-02-18,22,53.0,2015,2,8,2,
2015-02-19,22,77.0,2015,2,8,3,
2015-02-20,22,54.0,2015,2,8,4,
2015-02-21,22,45.0,2015,2,8,5,
2015-02-22,22,63.0,2015,2,8,6,
2015-02-23,22,39.0,2015,2,9,0,
2015-02-24,22,50.0,2015,2,9,1,
2015-02-25,22,45.0,2015,2,9,2,
2015-02-26,22,60.0,2015,2,9,3,
2015-02-27,22,56.0,2015,2,9,4,
2015-02-28,22,63.0,2015,2,9,5,
2015-03-01,22,79.0,2015,3,9,6,
2015-03-02,22,51.0,2015,3,10,0,
2015-03-03,22,54.0,2015,3,10,1,
2015-03-04,22,67.0,2015,3,10,2,
2015-03-05,22,74.0,2015,3,10,3,
2015-03-06,22,83.0,2015,3,10,4,
2015-03-07,22,82.0,2015,3,10,5,
2015-03-08,22,86.0,2015,3,10,6,
2015-03-09,22,52.0,2015,3,11,0,
2015-03-10,22,65.0,2015,3,11,1,
2015-03-11,22,46.0,2015,3,11,2,
2015-03-12,22,57.0,2015,3,11,3,
2015-03-13,22,70.0,2015,3,11,4,
2015-03-14,22,70.0,2015,3,11,5,
2015-03-15,22,78.0,2015,3,11,6,
2015-03-16,22,57.0,2015,3,12,0,
2015-03-17,22,49.0,2015,3,12,1,
2015-03-18,22,59.0,2015,3,12,2,
2015-03-19,22,74.0,2015,3,12,3,
2015-03-20,22,63.0,2015,3,12,4,
2015-03-21,22,58.0,2015,3,12,5,
2015-03-22,22,79.0,2015,3,12,6,
2015-03-23,22,48.0,2015,3,13,0,
2015-03-24,22,52.0,2015,3,13,1,
2015-03-25,22,74.0,2015,3,13,2,
2015-03-26,22,63.0,2015,3,13,3,
2015-03-27,22,61.0,2015,3,13,4,
2015-03-28,22,90.0,2015,3,13,5,
2015-03-29,22,81.0,2015,3,13,6,
2015-03-30,22,43.0,2015,3,14,0,
2015-03-31,22,66.0,2015,3,14,1,
2015-04-01,22,72.0,2015,4,14,2,
2015-04-02,22,70.0,2015,4,14,3,
2015-04-03,22,80.0,2015,4,14,4,
2015-04-04,22,96.0,2015,4,14,5,
2015-04-05,22,103.0,2015,4,14,6,
2015-04-06,22,61.0,2015,4,15,0,
2015-04-07,22,69.0,2015,4,15,1,
2015-04-08,22,69.0,2015,4,15,2,
2015-04-09,22,53.0,2015,4,15,3,
2015-04-10,22,77.0,2015,4,15,4,
2015-04-11,22,80.0,2015,4,15,5,
2015-04-12,22,93.0,2015,4,15,6,
2015-04-13,22,81.0,2015,4,16,0,
2015-04-14,22,65.0,2015,4,16,1,
2015-04-15,22,66.0,2015,4,16,2,
2015-04-16,22,68.0,2015,4,16,3,
2015-04-17,22,84.0,2015,4,16,4,
2015-04-18,22,87.0,2015,4,16,5,
2015-04-19,22,95.0,2015,4,16,6,
2015-04-20,22,48.0,2015,4,17,0,
2015-04-21,22,77.0,2015,4,17,1,
2015-04-22,22,84.0,2015,4,17,2,
2015-04-23,22,82.0,2015,4,17,3,
2015-04-24,22,73.0,2015,4,17,4,
2015-04-25,22,83.0,2015,4,17,5,
2015-04-26,22,89.0,2015,4,17,6,
2015-04-27,22,66.0,2015,4,18,0,
2015-04-28,22,65.0,2015,4,18,1,
2015-04-29,22,76.0,2015,4,18,2,
2015-04-30,22,81.0,2015,4,18,3,
2015-05-01,22,95.0,2015,5,18,4,
2015-05-02,22,98.0,2015,5,18,5,
2015-05-03,22,89.0,2015,5,18,6,
2015-05-04,22,68.0,2015,5,19,0,
2015-05-05,22,79.0,2015,5,19,1,
2015-05-06,22,72.0,2015,5,19,2,
2015-05-07,22,68.0,2015,5,19,3,
2015-05-08,22,99.0,2015,5,19,4,
2015-05-09,22,90.0,2015,5,19,5,
2015-05-10,22,107.0,2015,5,19,6,
2015-05-11,22,62.0,2015,5,20,0,
2015-05-12,22,76.0,2015,5,20,1,
2015-05-13,22,85.0,2015,5,20,2,
2015-05-14,22,77.0,2015,5,20,3,
2015-05-15,22,90.0,2015,5,20,4,
2015-05-16,22,99.0,2015,5,20,5,
2015-05-17,22,106.0,2015,5,20,6,
2015-05-18,22,55.0,2015,5,21,0,
2015-05-19,22,75.0,2015,5,21,1,
2015-05-20,22,84.0,2015,5,21,2,
2015-05-21,22,80.0,2015,5,21,3,
2015-05-22,22,78.0,2015,5,21,4,
2015-05-23,22,82.0,2015,5,21,5,
2015-05-24,22,113.0,2015,5,21,6,
2015-05-25,22,60.0,2015,5,22,0,
2015-05-26,22,75.0,2015,5,22,1,
2015-05-27,22,91.0,2015,5,22,2,
2015-05-28,22,78.0,2015,5,22,3,
2015-05-29,22,90.0,2015,5,22,4,
2015-05-30,22,85.0,2015,5,22,5,
2015-05-31,22,95.0,2015,5,22,6,
2015-06-01,22,74.0,2015,6,23,0,
2015-06-02,22,104.0,2015,6,23,1,
2015-06-03,22,84.0,2015,6,23,2,
2015-06-04,22,98.0,2015,6,23,3,
2015-06-05,22,93.0,2015,6,23,4,
2015-06-06,22,91.0,2015,6,23,5,
2015-06-07,22,84.0,2015,6,23,6,
2015-06-08,22,57.0,2015,6,24,0,
2015-06-09,22,66.0,2015,6,24,1,
2015-06-10,22,76.0,2015,6,24,2,
2015-06-11,22,91.0,2015,6,24,3,
2015-06-12,22,80.0,2015,6,24,4,
2015-06-13,22,107.0,2015,6,24,5,
2015-06-14,22,101.0,2015,6,24,6,
2015-06-15,22,67.0,2015,6,25,0,
2015-06-16,22,83.0,2015,6,25,1,
2015-06-17,22,88.0,2015,6,25,2,
2015-06-18,22,99.0,2015,6,25,3,
2015-06-19,22,92.0,2015,6,25,4,
2015-06-20,22,109.0,2015,6,25,5,
2015-06-21,22,113.0,2015,6,25,6,
2015-06-22,22,56.0,2015,6,26,0,
2015-06-23,22,79.0,2015,6,26,1,
2015-06-24,22,70.0,2015,6,26,2,
2015-06-25,22,79.0,2015,6,26,3,
2015-06-26,22,96.0,2015,6,26,4,
2015-06-27,22,99.0,2015,6,26,5,
2015-06-28,22,96.0,2015,6,26,6,
2015-06-29,22,60.0,2015,6,27,0,
2015-06-30,22,86.0,2015,6,27,1,
2015-07-01,22,95.0,2015,7,27,2,
2015-07-02,22,101.0,2015,7,27,3,
2015-07-03,22,87.0,2015,7,27,4,
2015-07-04,22,90.0,2015,7,27,5,
2015-07-05,22,117.0,2015,7,27,6,
2015-07-06,22,76.0,2015,7,28,0,
2015-07-07,22,83.0,2015,7,28,1,
2015-07-08,22,86.0,2015,7,28,2,
2015-07-09,22,89.0,2015,7,28,3,
2015-07-10,22,109.0,2015,7,28,4,
2015-07-11,22,114.0,2015,7,28,5,
2015-07-12,22,91.0,2015,7,28,6,
2015-07-13,22,82.0,2015,7,29,0,
2015-07-14,22,85.0,2015,7,29,1,
2015-07-15,22,87.0,2015,7,29,2,
2015-07-16,22,90.0,2015,7,29,3,
2015-07-17,22,98.0,2015,7,29,4,
2015-07-18,22,112.0,2015,7,29,5,
2015-07-19,22,110.0,2015,7,29,6,
2015-07-20,22,84.0,2015,7,30,0,
2015-07-21,22,75.0,2015,7,30,1,
2015-07-22,22,69.0,2015,7,30,2,
2015-07-23,22,95.0,2015,7,30,3,
2015-07-24,22,101.0,2015,7,30,4,
2015-07-25,22,96.0,2015,7,30,5,
2015-07-26,22,101.0,2015,7,30,6,
2015-07-27,22,73.0,2015,7,31,0,
2015-07-28,22,90.0,2015,7,31,1,
2015-07-29,22,87.0,2015,7,31,2,
2015-07-30,22,94.0,2015,7,31,3,
2015-07-31,22,107.0,2015,7,31,4,
2015-08-01,22,70.0,2015,8,31,5,
2015-08-02,22,113.0,2015,8,31,6,
2015-08-03,22,68.0,2015,8,32,0,
2015-08-04,22,70.0,2015,8,32,1,
2015-08-05,22,84.0,2015,8,32,2,
2015-08-06,22,76.0,2015,8,32,3,
2015-08-07,22,75.0,2015,8,32,4,
2015-08-08,22,105.0,2015,8,32,5,
2015-08-09,22,92.0,2015,8,32,6,
2015-08-10,22,66.0,2015,8,33,0,
2015-08-11,22,59.0,2015,8,33,1,
2015-08-12,22,68.0,2015,8,33,2,
2015-08-13,22,69.0,2015,8,33,3,
2015-08-14,22,86.0,2015,8,33,4,
2015-08-15,22,81.0,2015,8,33,5,
2015-08-16,22,99.0,2015,8,33,6,
2015-08-17,22,69.0,2015,8,34,0,
2015-08-18,22,81.0,2015,8,34,1,
2015-08-19,22,82.0,2015,8,34,2,
2015-08-20,22,87.0,2015,8,34,3,
2015-08-21,22,72.0,2015,8,34,4,
2015-08-22,22,97.0,2015,8,34,5,
2015-08-23,22,120.0,2015,8,34,6,
2015-08-24,22,62.0,2015,8,35,0,
2015-08-25,22,67.0,2015,8,35,1,
2015-08-26,22,77.0,2015,8,35,2,
2015-08-27,22,84.0,2015,8,35,3,
2015-08-28,22,86.0,2015,8,35,4,
2015-08-29,22,91.0,2015,8,35,5,
2015-08-30,22,98.0,2015,8,35,6,
2015-08-31,22,86.0,2015,8,36,0,
2015-09-01,22,81.0,2015,9,36,1,
2015-09-02,22,60.0,2015,9,36,2,
2015-09-03,22,66.0,2015,9,36,3,
2015-09-04,22,64.0,2015,9,36,4,
2015-09-05,22,82.0,2015,9,36,5,
2015-09-06,22,89.0,2015,9,36,6,
2015-09-07,22,56.0,2015,9,37,0,
2015-09-08,22,70.0,2015,9,37,1,
2015-09-09,22,58.0,2015,9,37,2,
2015-09-10,22,86.0,2015,9,37,3,
2015-09-11,22,91.0,2015,9,37,4,
2015-09-12,22,92.0,2015,9,37,5,
2015-09-13,22,122.0,2015,9,37,6,
2015-09-14,22,64.0,2015,9,38,0,
2015-09-15,22,72.0,2015,9,38,1,
2015-09-16,22,67.0,2015,9,38,2,
2015-09-17,22,82.0,2015,9,38,3,
2015-09-18,22,69.0,2015,9,38,4,
2015-09-19,22,108.0,2015,9,38,5,
2015-09-20,22,97.0,2015,9,38,6,
2015-09-21,22,57.0,2015,9,39,0,
2015-09-22,22,68.0,2015,9,39,1,
2015-09-23,22,69.0,2015,9,39,2,
2015-09-24,22,87.0,2015,9,39,3,
2015-09-25,22,71.0,2015,9,39,4,
